subject,price,listId,lastBumpAgeSecs,oldPrice,professionalAd,isFeatured,videoCount,isChatEnabled,url,thumbnail,date,imageCount,location,category,searchCategoryLevelZero,searchCategoryLevelOne,accountActivityStatus,position,olxPay,olxDelivery,vehicleReport,vehicleTags,vehiclePills,tags,priorityAdImage
RIO DE JANEIRO - Apartamento Padrão - IPANEMA,R$ 6.700,1039537386,43527,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-apartamento-padrao-ipanema-1039537386,https://img.olx.com.br/thumbs256x256/44/445296525392193.jpg,1654544586,20,"Rio de Janeiro, Ipanema",Apartamentos,1000,1002,{'isOnline': False},18,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '77m²'}, {'label': 'Condomínio: R$ 2.085'}, {'label': '2 vagas'}]",False
"Rua do Riachuelo Boa Localização próximo ao super mercado Mundial, Bairro de Fatima.",R$ 1.100,977788579,43528,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rua-do-riachuelo-boa-localizacao-proximo-ao-super-mercado-mundial-bairro-de-fatima-977788579,https://img.olx.com.br/thumbs256x256/67/672283140913304.jpg,1654544585,20,"Rio de Janeiro, Centro",Apartamentos,1000,1002,{'isOnline': False},19,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '40m²'}, {'label': 'Condomínio: R$ 440'}]",False
Aluga-se excelente casa!,R$ 700,996721108,43538,R$ 800,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluga-se-excelente-casa-996721108,https://img.olx.com.br/thumbs256x256/31/313233160646299.jpg,1654544575,9,"Nova Iguaçu, Jardim Alvorada",Casas,1000,1002,{'isOnline': False},20,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '40m²'}, {'label': 'Condomínio: R$ 0'}]",False
"Apartamento Mobiliado para Locação em Rio de Janeiro, Ipanema, 4 dormitórios, 2 suítes, 5 ",R$ 14.000,979869111,43538,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-mobiliado-para-locacao-em-rio-de-janeiro-ipanema-4-dormitorios-2-suites-5-979869111,https://img.olx.com.br/thumbs256x256/73/733261388142966.jpg,1654544575,20,"Rio de Janeiro, Ipanema",Apartamentos,1000,1002,{'isOnline': False},21,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '240m²'}, {'label': 'Condomínio: R$ 4.550'}, {'label': '3 vagas'}]",False
Conjugado para locação na Rua Riachuelo no centro do Rio de Janeiro.,R$ 850,1025912223,43543,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/conjugado-para-locacao-na-rua-riachuelo-no-centro-do-rio-de-janeiro-1025912223,https://img.olx.com.br/thumbs256x256/10/101201873979039.jpg,1654544570,16,"Rio de Janeiro, Centro",Apartamentos,1000,1002,{'isOnline': False},22,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '20m²'}, {'label': 'Condomínio: R$ 460'}]",False
059 - Ótima casa no Porto da Pedra - São Gonçalo,R$ 800,1041828967,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/059-otima-casa-no-porto-da-pedra-sao-goncalo-1041828967,https://img.olx.com.br/thumbs256x256/49/497288413391146.jpg,1654544536,19,"São Gonçalo, Camarão",Casas,1000,1002,{'isOnline': False},23,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '1 vaga'}]",False
Casa de 1 quarto no barreto,R$ 700,1041828413,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-de-1-quarto-no-barreto-1041828413,https://img.olx.com.br/thumbs256x256/49/499259536622430.jpg,1654544461,10,"Niterói, Barreto",Casas,1000,1002,{'isOnline': False},24,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '40m²'}]",False
Kitnet em Bento Ribeiro,R$ 500,1041827923,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-em-bento-ribeiro-1041827923,https://img.olx.com.br/thumbs256x256/49/498233410877071.jpg,1654544439,11,"Rio de Janeiro, Bento Ribeiro",Casas,1000,1002,{'isOnline': False},25,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '0m²'}]",False
"Apartamento com 03 quartos - Rua Moreira Sampaio, Méier - Rio de Janeiro",R$ 1.200,954124266,43682,R$ 1.400,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-03-quartos-rua-moreira-sampaio-meier-rio-de-janeiro-954124266,https://img.olx.com.br/thumbs256x256/42/427225520195702.jpg,1654544431,20,"Rio de Janeiro, Méier",Apartamentos,1000,1002,{'isOnline': False},26,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '92m²'}, {'label': 'Condomínio: R$ 592'}, {'label': '1 vaga'}]",False
Excelente apartamento de 2 quartos - Rua Aquidabã - RJ,R$ 1.000,954123217,43682,R$ 1.100,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-de-2-quartos-rua-aquidaba-rj-954123217,https://img.olx.com.br/thumbs256x256/43/431224768963548.jpg,1654544431,20,"Rio de Janeiro, Méier",Apartamentos,1000,1002,{'isOnline': False},27,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '60m²'}, {'label': 'Condomínio: R$ 740'}, {'label': '1 vaga'}]",False
Alugo um casa por apenas R$650.,R$ 650,1041826601,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-um-casa-por-apenas-r-650-1041826601,https://img.olx.com.br/thumbs256x256/49/496231295868995.jpg,1654544387,6,"Rio de Janeiro, Tanque",Aluguel de quartos,1000,1002,{'isOnline': False},28,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,[],False
Apartamento para aluguel tem 22 metros quadrados com 1 quarto em Copacabana - Rio de Janei,R$ 2.000,1034885633,43752,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-tem-22-metros-quadrados-com-1-quarto-em-copacabana-rio-de-janei-1034885633,https://img.olx.com.br/thumbs256x256/32/325295647683980.jpg,1654544361,16,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},29,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '22m²'}, {'label': 'Condomínio: R$ 600'}]",False
Conjugado em Copacabana,R$ 1.700,1001796287,43752,R$ 2.300,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/conjugado-em-copacabana-1001796287,https://img.olx.com.br/thumbs256x256/58/586286622050934.jpg,1654544361,7,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},30,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '30m²'}, {'label': 'Condomínio: R$ 0'}]",False
Otimo Apartamento de 02 quartos no Méier,R$ 1.200,987349879,43830,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apartamento-de-02-quartos-no-meier-987349879,https://img.olx.com.br/thumbs256x256/08/088249632316722.jpg,1654544283,17,"Rio de Janeiro, Méier",Apartamentos,1000,1002,{'isOnline': False},31,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 410'}]",False
Rio de Janeiro - Apartamento Padrão - Jardim Oceânico (Barra da Tijuca),R$ 17.200,1032922252,43833,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-apartamento-padrao-jardim-oceanico-barra-da-tijuca-1032922252,https://img.olx.com.br/thumbs256x256/28/287255407292905.jpg,1654544280,20,"Rio de Janeiro, Barra da Tijuca",Apartamentos,1000,1002,{'isOnline': False},32,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '523m²'}, {'label': 'Condomínio: R$ 2.900'}, {'label': '2 vagas'}]",False
"03 SUÍTES, Home Office, Varandão, Vista MAR, QUADRA da PRAIA de IPANEMA, para alugar, 261 ",R$ 26.000,993596949,43835,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/03-suites-home-office-varandao-vista-mar-quadra-da-praia-de-ipanema-para-alugar-261-993596949,https://img.olx.com.br/thumbs256x256/36/362258139467582.jpg,1654544278,20,"Rio de Janeiro, Ipanema",Apartamentos,1000,1002,{'isOnline': False},33,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '261m²'}, {'label': 'Condomínio: R$ 3.800'}, {'label': '2 vagas'}]",False
Apartamento Vila Lage 2 Quartos Garagem Perto da Padaria e Confeitaria Doce Mel,R$ 830,1010076077,43898,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-vila-lage-2-quartos-garagem-perto-da-padaria-e-confeitaria-doce-mel-1010076077,https://img.olx.com.br/thumbs256x256/79/797264389446610.jpg,1654544215,19,"São Gonçalo, Vila Lage",Apartamentos,1000,1002,{'isOnline': False},34,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '10m²'}, {'label': 'Condomínio: R$ 200'}, {'label': '1 vaga'}]",False
Kitinet na cachamorra em frente o Contemporaneo,R$ 350,1037776287,43903,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinet-na-cachamorra-em-frente-o-contemporaneo-1037776287,https://img.olx.com.br/thumbs256x256/39/399244288312941.jpg,1654544210,7,"Rio de Janeiro, Campo Grande",Apartamentos,1000,1002,{'isOnline': False},35,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '30m²'}, {'label': 'Condomínio: R$ 0'}]",False
Lindo Apto próx ao Park Shopping,R$ 650,1031885986,43905,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/lindo-apto-prox-ao-park-shopping-1031885986,https://img.olx.com.br/thumbs256x256/25/258222649235110.jpg,1654544208,19,"Rio de Janeiro, Campo Grande",Apartamentos,1000,1002,{'isOnline': False},36,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 197'}, {'label': '1 vaga'}]",False
Aluga-se ,R$ 1.400,1041825453,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluga-se-1041825453,https://static.olx.com.br/cd/listing/notFound.png,1654544175,0,Mangaratiba,Casas,1000,1002,{'isOnline': False},37,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '0m²'}, {'label': 'Condomínio: R$ 900'}, {'label': '1 vaga'}]",False
"EXCELENTE LOCALIZAÇÃO, 4 QUARTOS, 2 VAGAS",R$ 9.000,1041825429,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-localizacao-4-quartos-2-vagas-1041825429,https://img.olx.com.br/thumbs256x256/49/497296532309495.jpg,1654544149,20,"Rio de Janeiro, Ipanema",Apartamentos,1000,1002,{'isOnline': False},38,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '171m²'}, {'label': 'Condomínio: R$ 2.150'}, {'label': '2 vagas'}]",False
Em local privilegiado...,R$ 11.500,980169839,43978,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/em-local-privilegiado-980169839,https://img.olx.com.br/thumbs256x256/06/064234242365850.jpg,1654544135,20,"Rio de Janeiro, Flamengo",Apartamentos,1000,1002,{'isOnline': False},39,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '182m²'}, {'label': 'Condomínio: R$ 2.517'}, {'label': '1 vaga'}]",False
"LEBLON , JOÃO LIRA",R$ 3.100,981271939,44043,R$ 3.600,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/leblon-joao-lira-981271939,https://img.olx.com.br/thumbs256x256/73/735236620653726.jpg,1654544070,8,"Rio de Janeiro, Leblon",Apartamentos,1000,1002,{'isOnline': False},40,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '45m²'}, {'label': 'Condomínio: R$ 788'}]",False
"Apartamento em Icaraí, 4 quartos",R$ 6.000,1041825246,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-icarai-4-quartos-1041825246,https://img.olx.com.br/thumbs256x256/49/490255291528599.jpg,1654544017,20,"Niterói, Icaraí",Apartamentos,1000,1002,{'isOnline': False},41,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '0m²'}, {'label': 'Condomínio: R$ 1.600'}, {'label': '1 vaga'}]",False
"Apartamento com 3 quartos, na quadra da praia, à venda, 170 m² por R$ 1.780.000 - Copacaba",R$ 4.900,991887063,44129,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-quartos-na-quadra-da-praia-a-venda-170-m-por-r-1-780-000-copacaba-991887063,https://img.olx.com.br/thumbs256x256/94/945221516245256.jpg,1654543984,19,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},42,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '170m²'}, {'label': 'Condomínio: R$ 2.000'}, {'label': '1 vaga'}]",False
"Avenida Atlantica, frontal, 2 qtos, 100m², posto 6, reformado",R$ 7.000,1038436727,44129,R$ 8.000,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/avenida-atlantica-frontal-2-qtos-100m-posto-6-reformado-1038436727,https://img.olx.com.br/thumbs256x256/46/461277777494730.jpg,1654543984,20,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},43,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '100m²'}, {'label': 'Condomínio: R$ 1.354'}]",False
Casa com 4 quartos na quadra da praça em Vila Muriqui - Mangaratiba - RJ,R$ 2.600,1037560845,44192,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-com-4-quartos-na-quadra-da-praca-em-vila-muriqui-mangaratiba-rj-1037560845,https://img.olx.com.br/thumbs256x256/38/389229285590665.jpg,1654543921,4,Mangaratiba,Casas,1000,1002,{'isOnline': False},44,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '10m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '2 vagas'}]",False
FL-EST.CAF.APTO.1016,R$ 700,979787605,44197,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/fl-est-caf-apto-1016-979787605,https://img.olx.com.br/thumbs256x256/40/404205888261321.jpg,1654543916,20,"Rio de Janeiro, Taquara",Apartamentos,1000,1002,{'isOnline': False},45,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '31m²'}, {'label': 'Condomínio: R$ 355'}, {'label': '1 vaga'}]",False
Apartamento para aluguel com 156 metros quadrados com 3 quartos em Ipanema - Rio de Janeir,R$ 7.500,1041825105,0,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-com-156-metros-quadrados-com-3-quartos-em-ipanema-rio-de-janeir-1041825105,https://img.olx.com.br/thumbs256x256/49/498282298621976.jpg,1654543901,20,"Rio de Janeiro, Ipanema",Apartamentos,1000,1002,{'isOnline': False},46,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '156m²'}, {'label': 'Condomínio: R$ 1.700'}, {'label': '1 vaga'}]",False
apartamento para locação na rua Aroazes Jacarepaguá,R$ 3.300,1041034138,44270,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-locacao-na-rua-aroazes-jacarepagua-1041034138,https://img.olx.com.br/thumbs256x256/47/472278532002347.jpg,1654543843,17,"Rio de Janeiro, Jacarepaguá",Apartamentos,1000,1002,{'isOnline': False},47,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '86m²'}, {'label': 'Condomínio: R$ 820'}, {'label': '1 vaga'}]",False
Alugo kitinet Rua Quiririm n 902  em Vila Valqueire,R$ 350,1022279572,44335,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-kitinet-rua-quiririm-n-902-em-vila-valqueire-1022279572,https://img.olx.com.br/thumbs256x256/40/409268648147151.jpg,1654543778,6,"Rio de Janeiro, Vila Valqueire",Casas,1000,1002,{'isOnline': False},48,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '10m²'}, {'label': 'Condomínio: R$ 0'}]",False
Apto em Anchieta ,R$ 1.000,1041824536,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apto-em-anchieta-1041824536,https://img.olx.com.br/thumbs256x256/49/494224895791883.jpg,1654543728,13,"Rio de Janeiro, Coelho Neto",Apartamentos,1000,1002,{'isOnline': False},49,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '54m²'}, {'label': '1 vaga'}]",False
"Casa  duplex com3 quartos em Itaipu, Niterói, RJ",R$ 2.500,1041824132,0,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-duplex-com3-quartos-em-itaipu-niteroi-rj-1041824132,https://img.olx.com.br/thumbs256x256/49/495212412572583.jpg,1654543712,19,"Niterói, Itaipu",Casas,1000,1002,{'isOnline': False},0,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '0m²'}, {'label': '2 vagas'}]",True
Apartamento para aluguel possui 98 metros quadrados com 3 quartos,R$ 1.450,1039955390,44404,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-possui-98-metros-quadrados-com-3-quartos-1039955390,https://img.olx.com.br/thumbs256x256/44/447201175967909.jpg,1654543710,20,"Rio de Janeiro, Vila Isabel",Apartamentos,1000,1002,{'isOnline': False},1,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '98m²'}, {'label': 'Condomínio: R$ 430'}]",True
CASA 5 QUARTOS PARA ALUGAR NO CENTRO DE DUQUE DE CAIXAS,R$ 10.000,992364509,44409,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-5-quartos-para-alugar-no-centro-de-duque-de-caixas-992364509,https://img.olx.com.br/thumbs256x256/58/583236268164690.jpg,1654543705,20,"Duque de Caxias, Jardim Vinte e Cinco de Agosto",Casas,1000,1002,{'isOnline': False},2,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '850m²'}, {'label': 'Condomínio: R$ 0'}]",True
Aluguel em campo grande rj,R$ 700,1041823957,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-em-campo-grande-rj-1041823957,https://img.olx.com.br/thumbs256x256/49/498271530926599.jpg,1654543705,4,"Rio de Janeiro, Campo Grande",Casas,1000,1002,{'isOnline': False},3,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 0'}]",True
Mobiliado c/ tudo incluso. Lindo!,R$ 2.100,1041099664,44411,,False,True,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/mobiliado-c-tudo-incluso-lindo-1041099664,https://img.olx.com.br/thumbs256x256/47/475240299585461.jpg,1654543703,11,"Rio de Janeiro, Portuguesa",Apartamentos,1000,1002,{'isOnline': False},4,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '38m²'}, {'label': '1 vaga'}]",True
Excelente apartamento reformado,R$ 750,1041823768,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-reformado-1041823768,https://img.olx.com.br/thumbs256x256/49/498239650383199.jpg,1654543697,11,"São Gonçalo, Barro Vermelho",Apartamentos,1000,1002,{'isOnline': False},5,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 230'}, {'label': '1 vaga'}]",False
APARTAMENTO NITERÓI ICARAÍ,R$ 1.900,985646032,44475,R$ 2.300,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-niteroi-icarai-985646032,https://img.olx.com.br/thumbs256x256/31/313282400125823.jpg,1654543639,17,"Niterói, Icaraí",Apartamentos,1000,1002,{'isOnline': False},6,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '60m²'}, {'label': 'Condomínio: R$ 970'}, {'label': '1 vaga'}]",False
"Casa para aluguel com 3 quartos sendo 1 suíte em condomínio, Rio da prata !",R$ 1.500,1037615494,44477,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-para-aluguel-com-3-quartos-sendo-1-suite-em-condominio-rio-da-prata-1037615494,https://img.olx.com.br/thumbs256x256/38/380240762329746.jpg,1654543637,20,"Rio de Janeiro, Campo Grande",Casas,1000,1002,{'isOnline': False},7,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '120m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '1 vaga'}]",False
Kitnet/conjugado para aluguel tem 28 metros quadrados com 1 quarto,R$ 1.500,994911452,44487,R$ 1.650,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-conjugado-para-aluguel-tem-28-metros-quadrados-com-1-quarto-994911452,https://img.olx.com.br/thumbs256x256/96/966244159160555.jpg,1654543627,16,"Rio de Janeiro, Copacabana",Apartamentos,1000,1002,{'isOnline': False},8,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '28m²'}, {'label': 'Condomínio: R$ 619'}]",False
Apartamento para aluguel com 120 metros quadrados com 3 quartos em Laranjeiras - Rio de Ja,R$ 3.500,1041822561,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-com-120-metros-quadrados-com-3-quartos-em-laranjeiras-rio-de-ja-1041822561,https://img.olx.com.br/thumbs256x256/49/497223533479843.jpg,1654543588,20,"Rio de Janeiro, Laranjeiras",Apartamentos,1000,1002,{'isOnline': False},9,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '120m²'}, {'label': 'Condomínio: R$ 952'}, {'label': '1 vaga'}]",False
"Apartamento com 3 dormitórios para alugar, 140 m² por R$ 10.500,00/mês - Leblon - Rio de J",R$ 10.500,1026737393,44554,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-para-alugar-140-m-por-r-10-500-00-mes-leblon-rio-de-j-1026737393,https://img.olx.com.br/thumbs256x256/12/126209152701418.jpg,1654543560,16,"Rio de Janeiro, Leblon",Apartamentos,1000,1002,{'isOnline': False},10,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '140m²'}, {'label': 'Condomínio: R$ 1.650'}, {'label': '1 vaga'}]",False
Rio de Janeiro - Apartamento Padrão - Cachambi,R$ 1.100,1026020972,44621,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-apartamento-padrao-cachambi-1026020972,https://img.olx.com.br/thumbs256x256/10/101238391974929.jpg,1654543493,20,"Rio de Janeiro, Cachambi",Apartamentos,1000,1002,{'isOnline': False},11,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 0'}]",False
Rio de Janeiro - Casa de Vila - Benfica,R$ 800,1017789953,44626,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-casa-de-vila-benfica-1017789953,https://img.olx.com.br/thumbs256x256/90/904216757861830.jpg,1654543488,20,"Rio de Janeiro, Benfica",Casas,1000,1002,{'isOnline': False},12,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '60m²'}, {'label': 'Condomínio: R$ 0'}]",False
